🇨🇳央视频道🇨🇳,#genre#
CCTV13,http://114.252.238.87:8000/udp/239.3.1.124:8128
CCTV13,http://61.145.208.25:9090/udp/239.77.0.188:5146
CCTV13,http://218.241.192.50:8808/rtp/239.3.1.124:8128
CCTV13,http://114.243.110.0:4000/rtp/239.3.1.124:8128
CCTV13,http://114.243.110.0:4000/rtp/239.3.1.124:8128$组播源
CCTV13,http://60.2.190.206:4000/udp/239.253.92.13:8008$订阅源
CCTV13,http://123.113.187.204:8000/udp/239.3.1.124:8128$订阅源
CCTV13,http://www.erbao1981.top:8188/udp/239.76.253.93:9000
CCTV13,http://123.113.187.204:8000/rtp/239.3.1.124:8128
CCTV13,http://ha.xushining.com:50000/udp/225.1.2.193:5002
CCTV13,http://123.113.187.204:8000/udp/239.3.1.124:8128
CCTV13,http://60.7.56.33:4000/udp/239.253.92.13:8008
CCTV13,http://114.252.239.133:9876/udp/239.3.1.124:8128
CCTV13,http://123.56.129.203:5431/rtp/225.1.1.10:8128
CCTV13,http://171.107.73.129:4000/udp/239.81.0.206:4056
CCTV13,http://ikuai.zlsip.top:4022/rtp/239.3.1.124:8128
CCTV13,http://221.219.96.192:8012/rtp/239.3.1.124:8128?$北京联通
CCTV13,http://114.243.110.0:4000/rtp/239.3.1.124:8128$dsj
CCTV13,http://sweetown.fun:4000/rtp/239.3.1.124:8128$1920x1080
CCTV13,http://111.196.129.152:20000/udp/239.3.1.124:8128
CCTV13,http://125.82.171.210:8888/rtp/235.254.198.9:1312$组播源
CCTV13,http://111.196.129.152:20000/rtp/239.3.1.124:8128$组播源
CCTV13,http://221.219.79.161:4000/rtp/239.3.1.124:8128$组播源
CCTV13,http://221.219.79.161:4000/rtp/239.3.1.124:8128
CCTV13,http://221.219.79.161:4000/rtp/239.3.1.124:8128$dsj
CCTV13,http://60.2.190.206:4000/udp/239.253.92.13:8008
CCTV13,http://114.252.238.87:8000/rtp/239.3.1.124:8128
CCTV13,http://sweetown.fun:4000/rtp/239.3.1.124:8128
CCTV13,http://123.157.31.182:7912/rtp/233.50.201.246:5140$组播源
CCTV13,http://111.196.191.248:5555/rtp/239.3.1.124:8128
CCTV13,http://123.56.129.203:5431/rtp/225.1.8.168:8130
CCTV13,http://221.222.162.206:8888/rtp/239.3.1.124:8128$组播源
CCTV13,http://111.196.129.152:20000/udp/239.3.1.124:8128$订阅源
CCTV13,http://14.19.168.64:4022/udp/239.77.0.188:5146
CCTV13,http://111.196.129.152:20000/rtp/239.3.1.124:8128
CCTV13,http://60.2.190.206:4000/rtp/239.253.92.13:8008
CCTV14,http://183.17.236.187:8888/udp/239.77.1.161:5146
CCTV14,http://114.252.238.87:8000/udp/239.3.1.65:8132
CCTV14,http://114.252.236.205:8000/rtp/239.3.1.65:8132
CCTV14,http://221.219.96.192:8012/rtp/239.3.1.65:8132?$北京联通
CCTV14,http://114.243.110.0:4000/rtp/239.3.1.65:8132$组播源
CCTV14,http://171.107.73.129:4000/udp/239.81.0.120:4056
CCTV14,http://114.243.110.0:4000/rtp/239.3.1.65:8132
CCTV14,http://123.113.187.204:8000/rtp/239.3.1.65:8132
CCTV14,http://60.2.190.206:4000/udp/239.253.92.198:6063
CCTV14,http://111.196.191.248:5555/rtp/239.3.1.65:8132
CCTV14,http://www.erbao1981.top:8188/udp/239.76.253.164:9000
CCTV14,http://58.215.3.254:8686/rtp/239.49.8.136:6000
CCTV14,http://111.196.129.152:20000/udp/239.3.1.65:8132
CCTV14,http://nas.tuyuannet.cn:8800/rtp/239.37.0.5:5540
CCTV14,http://221.219.79.161:4000/rtp/239.3.1.65:8132
CCTV14,http://60.7.56.33:4000/udp/239.253.92.198:6063$订阅源
CCTV14,http://123.56.129.203:5431/rtp/225.1.8.114:8236
CCTV14,http://111.196.129.152:20000/rtp/239.3.1.65:8132
CCTV14,http://221.219.79.161:4000/rtp/239.3.1.65:8132$dsj
CCTV14,http://111.196.129.152:20000/rtp/239.3.1.65:8132$组播源
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132
CCTV14,http://221.219.79.161:4000/udp/239.3.1.65:8132
CCTV14,http://123.117.237.15:8680/rtp/239.3.1.65:8132$组播源
CCTV14,http://14.19.168.64:4022/udp/239.77.1.161:5146
CCTV14,http://114.252.238.87:8000/rtp/239.3.1.65:8132$组播源
CCTV14,http://171.107.73.129:4000/udp/239.81.0.25:4056
CCTV14,http://61.145.208.25:9090/udp/239.77.1.161:5146
CCTV14,http://123.157.31.182:7912/rtp/233.50.201.124:5140$组播源
CCTV14,http://114.252.238.87:8000/rtp/239.3.1.65:8132
CCTV14,http://111.196.129.152:20000/udp/239.3.1.65:8132$订阅源
CCTV14,http://114.252.239.133:9876/udp/239.3.1.65:8132
CCTV14,http://221.219.79.161:4000/rtp/239.3.1.65:8132$组播源
CCTV14,http://114.243.110.0:4000/rtp/239.3.1.65:8132$dsj
CCTV14,http://123.122.163.183:19999/udp/239.3.1.65:8132
CCTV14,http://123.117.174.237:30000/rtp/239.3.1.65:8132
CCTV14,http://60.2.190.206:4000/rtp/239.253.92.198:6063$组播源
CCTV14,http://ikuai.zlsip.top:4022/rtp/239.3.1.65:8132
CCTV14,http://60.7.56.33:4000/udp/239.253.92.198:6063
CCTV14,http://60.2.190.206:4000/rtp/239.253.92.198:6063
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063
CCTV14,http://sweetown.fun:4000/rtp/239.3.1.65:8132$1920x1080
CCTV14,http://123.113.187.204:8000/udp/239.3.1.65:8132
CCTV14,http://60.7.56.33:4000/rtp/239.253.92.198:6063$组播源
CCTV14,http://113.65.9.20:4014/udp/239.77.1.161:5146
CCTV14,http://123.113.187.204:8000/rtp/239.3.1.65:8132$组播源
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132$组播源
CCTV14,http://ha.xushining.com:50000/udp/225.1.1.144:5002
CCTV14,http://123.56.129.203:5431/rtp/225.1.8.14:8132
CCTV14,http://sweetown.fun:4000/rtp/239.3.1.65:8132
CCTV15,http://114.243.110.0:4000/rtp/239.3.1.153:8136
CCTV15,http://111.196.129.152:20000/udp/239.3.1.153:8136
CCTV15,http://114.252.238.87:8000/rtp/239.3.1.153:8136
CCTV15,http://123.122.162.7:19999/udp/239.3.1.153:8136
CCTV15,http://171.107.73.129:4000/udp/239.81.0.27:4056
CCTV15,http://221.219.96.192:8012/rtp/239.3.1.153:8136?$北京联通
CCTV15,http://60.2.190.206:4000/rtp/239.253.93.154:6322
CCTV15,http://222.95.92.12:4000/rtp/239.49.1.15:6000
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322
CCTV15,http://114.243.110.0:4000/rtp/239.3.1.153:8136$dsj
CCTV15,http://123.56.129.203:5431/rtp/225.1.8.115:8052
CCTV15,http://sweetown.fun:4000/rtp/239.3.1.153:8136$1920x1080
CCTV15,http://123.56.129.203:5431/rtp/225.1.8.74:8136
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322$组播源
CCTV15,http://171.107.73.129:4000/udp/239.81.0.230:4056
CCTV15,http://183.17.236.187:8888/udp/239.77.1.239:5146
CCTV15,http://114.243.110.0:4000/rtp/239.3.1.153:8136$组播源
CCTV15,http://111.196.129.152:20000/rtp/239.3.1.153:8136$组播源
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136
CCTV15,http://123.157.31.182:7912/rtp/233.50.201.15:5140$组播源
CCTV15,http://125.82.168.238:8888/rtp/235.254.198.11:1320$组播源
CCTV15,http://ha.xushining.com:50000/udp/225.1.2.194:5002
CCTV15,http://221.219.79.161:4000/rtp/239.3.1.153:8136$dsj
CCTV15,http://114.252.238.87:8000/udp/239.3.1.153:8136
CCTV15,http://111.196.129.152:20000/udp/239.3.1.153:8136$订阅源
CCTV15,http://123.113.187.204:8000/udp/239.3.1.153:8136
CCTV15,http://113.65.9.20:4014/udp/239.77.1.239:5146
CCTV15,http://123.117.174.237:30000/rtp/239.3.1.153:8136
CCTV15,http://nas.tuyuannet.cn:8800/rtp/239.37.1.28:5540
CCTV15,http://www.lebaobei.top:6868/rtp/239.255.30.68:8231$1920x1080
CCTV15,http://14.19.168.64:4022/udp/239.77.1.239:5146
CCTV15,http://60.2.190.206:4000/rtp/239.253.93.154:6322$组播源
CCTV15,http://221.219.79.161:4000/rtp/239.3.1.153:8136$组播源
CCTV15,http://221.219.79.161:4000/udp/239.3.1.153:8136
CCTV15,http://114.252.239.133:9876/udp/239.3.1.153:8136
CCTV15,http://sweetown.fun:4000/rtp/239.3.1.153:8136
CCTV15,http://221.219.79.161:4000/rtp/239.3.1.153:8136
CCTV15,http://ikuai.zlsip.top:4022/rtp/239.3.1.153:8136
CCTV15,http://123.113.187.204:8000/rtp/239.3.1.153:8136$组播源
CCTV15,http://111.196.129.152:20000/rtp/239.3.1.153:8136
CCTV15,http://111.196.191.248:5555/rtp/239.3.1.153:8136
CCTV15,http://www.erbao1981.top:8188/udp/239.76.245.252:1234
CCTV15,http://114.252.236.205:8000/rtp/239.3.1.153:8136
CCTV15,http://60.7.56.33:4000/rtp/239.253.93.154:6322$1920x1080
CCTV15,http://60.2.190.206:4000/udp/239.253.93.154:6322
CCTV15,http://123.113.187.204:8000/rtp/239.3.1.153:8136
CCTV15,http://61.145.208.25:9090/udp/239.77.1.239:5146
CCTV15,http://222.95.92.12:4000/rtp/239.49.1.15:6000$720x576
CCTV16,http://114.252.238.87:8000/udp/239.3.1.184:8001
CCTV16,http://123.113.187.204:8000/udp/239.3.1.184:8001
CCTV16,http://114.252.238.87:8000/rtp/239.3.1.183:8001
CCTV16,http://ikuai.zlsip.top:4022/rtp/239.3.1.183:8001
CCTV16,http://123.113.187.204:8000/udp/239.3.1.183:8001
CCTV16,http://sweetown.fun:4000/rtp/239.3.1.183:8001
CCTV16,http://123.122.162.7:19999/rtp/239.3.1.184:8001
CCTV16,http://221.219.96.192:8012/rtp/239.3.1.184:8001?$北京联通
CCTV16,http://123.117.174.237:30000/rtp/239.3.1.184:8001
CCTV16,http://www.erbao1981.top:8188/udp/239.76.246.98:1234
CCTV16,http://114.243.110.0:4000/rtp/239.3.1.184:8001
CCTV16,http://221.219.79.161:4000/udp/239.3.1.184:8001
CCTV16,http://221.219.79.161:4000/rtp/239.3.1.184:8001$组播源
CCTV16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540$订阅源|3840x2160
CCTV16,http://221.219.79.161:4000/rtp/239.3.1.183:8001$组播源
CCTV16,http://123.113.187.204:8000/rtp/239.3.1.183:8001
CCTV16,http://113.65.9.20:4014/udp/239.77.0.165:5146
CCTV16,http://114.243.110.0:4000/rtp/239.3.1.183:8001
CCTV16,http://114.252.238.87:8000/rtp/239.3.1.184:8001
CCTV16,http://123.113.187.204:8000/rtp/239.3.1.184:8001
CCTV16,http://221.219.79.161:4000/udp/239.3.1.184:8001$订阅源
CCTV16,http://123.122.162.7:19999/rtp/239.3.1.183:8001$1920x1080
CCTV16,http://ikuai.zlsip.top:4022/rtp/239.3.1.184:8001
CCTV16,http://123.113.187.204:8000/udp/239.3.1.183:8001$订阅源
CCTV16,http://111.196.129.152:20000/rtp/239.3.1.184:8001
CCTV16,http://xuys.top:8888/rtp/225.1.2.237:5002
CCTV16,http://114.252.236.205:8000/rtp/239.3.1.184:8001
CCTV16,http://221.219.79.161:4000/rtp/239.3.1.183:8001
CCTV16,http://221.219.79.161:4000/udp/239.3.1.183:8001$订阅源
CCTV16,http://221.219.79.161:4000/udp/239.3.1.183:8001
CCTV16,http://221.219.79.161:4000/rtp/239.3.1.184:8001$dsj
CCTV16,http://www.lebaobei.top:6868/rtp/239.255.30.88:8231
CCTV16,http://123.157.31.182:7912/rtp/233.50.201.192:5140$组播源
CCTV16,http://ha.xushining.com:50000/udp/225.1.2.237:5002
CCTV16,http://114.252.236.205:8000/rtp/239.3.1.183:8001
CCTV16,http://sweetown.fun:4000/rtp/239.3.1.184:8001$1920x1080
CCTV16,http://123.122.162.7:19999/udp/239.3.1.184:8001
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001$组播源
CCTV16,http://61.145.208.25:9090/udp/239.77.0.165:5146
CCTV16,http://itms.xznet.org:41097/rtp/239.254.201.150:6345
CCTV16,http://183.17.236.187:8888/udp/239.77.0.165:5146
CCTV16,http://111.196.129.152:20000/udp/239.3.1.184:8001$订阅源
CCTV16,http://111.196.129.152:20000/udp/239.3.1.183:8001$订阅源
CCTV16,http://114.243.110.0:4000/rtp/239.3.1.184:8001$组播源
CCTV16,http://111.196.129.152:20000/rtp/239.3.1.183:8001
CCTV16,http://114.243.110.0:4000/rtp/239.3.1.184:8001$dsj
CCTV16,http://221.219.79.161:4000/rtp/239.3.1.184:8001
CCTV16,http://123.117.174.237:30000/rtp/239.3.1.183:8001$组播源
CCTV16,http://nas.tuyuannet.cn:8800/rtp/239.37.1.22:5540
CCTV16,http://114.252.239.133:9876/udp/239.3.1.183:8001
CCTV16,http://114.252.239.133:9876/udp/239.3.1.184:8001
CCTV16,http://14.19.168.64:4022/udp/239.77.0.165:5146
CCTV16,http://114.252.238.87:8000/udp/239.3.1.183:8001
CCTV16,http://www.erbao1981.top:8188/udp/239.76.253.98:9000
CCTV16,http://60.7.56.33:4000/rtp/239.254.200.61:6344
CCTV16,http://sweetown.fun:4000/rtp/239.3.1.183:8001$1920x1080
CCTV16,http://111.196.129.152:20000/udp/239.3.1.183:8001
CCTV16,http://111.196.191.248:5555/rtp/239.3.1.184:8001
CCTV16,http://sweetown.fun:4000/rtp/239.3.1.184:8001
CCTV16,http://123.113.187.204:8000/udp/239.3.1.184:8001$订阅源
CCTV16,http://111.196.129.152:20000/udp/239.3.1.184:8001
CCTV16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540
CCTV16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?$订阅源
CCTV16,http://123.113.187.204:8000/rtp/239.3.1.184:8001$组播源
CCTV16,http://123.117.174.237:30000/rtp/239.3.1.183:8001
CCTV16,http://xuys.top:8888/udp/225.1.2.237:5002
CCTV16,http://www.lebaobei.top:6868/rtp/239.255.30.88:8231$1920x1080
CCTV17,http://114.243.110.0:4000/rtp/239.3.1.151:8144$dsj
CCTV17,http://221.219.79.161:4000/rtp/239.3.1.151:8144$dsj
CCTV17,http://221.219.79.161:4000/rtp/239.3.1.151:8144$组播源
CCTV17,http://111.196.191.248:5555/rtp/239.3.1.151:8144
CCTV17,http://114.252.239.133:9876/udp/239.3.1.151:8144
CCTV17,http://60.7.56.33:4000/rtp/239.253.93.150:6318$组播源
CCTV17,http://123.122.162.7:19999/udp/239.3.1.151:8144$订阅源
CCTV17,http://114.243.110.0:4000/rtp/239.3.1.151:8144
CCTV17,http://sweetown.fun:4000/rtp/239.3.1.151:8144
CCTV17,http://111.196.129.152:20000/rtp/239.3.1.151:8144
CCTV17,http://60.7.56.33:4000/rtp/239.253.93.150:6318
CCTV17,http://14.19.168.64:4022/udp/239.77.1.121:5146
CCTV17,http://171.107.73.129:4000/udp/239.81.0.228:4056
CCTV17,http://60.7.56.33:4000/udp/239.253.93.150:6318
CCTV17,http://www.erbao1981.top:8188/udp/239.76.245.238:1234
CCTV17,http://sweetown.fun:4000/rtp/239.3.1.151:8144$1920x1080
CCTV17,http://123.113.187.204:8000/rtp/239.3.1.151:8144$组播源
CCTV17,http://61.145.208.25:9090/udp/239.77.1.121:5146
CCTV17,http://221.219.79.161:4000/udp/239.3.1.151:8144$订阅源
CCTV17,http://ikuai.zlsip.top:4022/rtp/239.3.1.151:8144
CCTV17,http://123.117.174.237:30000/rtp/239.3.1.151:8144
CCTV17,http://123.113.187.204:8000/udp/239.3.1.151:8144$订阅源
CCTV17,http://221.219.96.192:8012/rtp/239.3.1.151:8144?$北京联通
CCTV17,http://114.252.238.87:8000/udp/239.3.1.151:8144
CCTV17,http://60.2.190.206:4000/rtp/239.253.93.150:6318
CCTV17,http://itms.xznet.org:41097/rtp/239.254.201.120:8144
CCTV17,http://ha.xushining.com:50000/udp/225.1.2.52:5002
CCTV17,http://114.243.110.0:4000/rtp/239.3.1.151:8144$组播源
CCTV17,http://60.7.56.33:4000/rtp/239.253.93.150:6318$1920x1080
CCTV17,http://114.252.239.133:9876/udp/239.3.1.151:8144$订阅源
CCTV17,http://111.196.129.152:20000/udp/239.3.1.151:8144$订阅源
CCTV17,http://60.2.190.206:4000/udp/239.253.93.150:6318
CCTV17,http://221.219.79.161:4000/udp/239.3.1.151:8144
CCTV17,http://60.2.190.206:4000/udp/239.253.93.150:6318$订阅源
CCTV17,http://123.122.163.183:19999/udp/239.3.1.151:8144$订阅源
CCTV17,http://60.2.190.206:4000/rtp/239.253.93.150:6318$组播源
CCTV17,http://114.252.238.87:8000/rtp/239.3.1.151:8144$组播源
CCTV17,http://218.241.192.50:8808/rtp/239.3.1.151:8144$组播源
CCTV17,http://123.157.31.182:7912/rtp/233.50.201.35:5140$组播源
CCTV17,http://114.252.238.87:8000/rtp/239.3.1.151:8144
CCTV17,http://123.117.174.237:30000/rtp/239.3.1.151:8144$组播源
CCTV17,http://111.196.129.152:20000/udp/239.3.1.151:8144
CCTV17,http://218.241.192.50:8808/rtp/239.3.1.151:8144
CCTV17,http://171.107.73.129:4000/udp/239.81.0.227:4056
CCTV17,http://123.113.187.204:8000/udp/239.3.1.151:8144
CCTV17,http://xuys.top:8888/rtp/225.1.2.52:5002
CCTV17,http://123.56.129.203:5431/rtp/225.1.8.17:8144
CCTV17,http://113.65.9.20:4014/udp/239.77.1.121:5146
CCTV17,http://123.113.187.204:8000/rtp/239.3.1.151:8144
CCTV17,http://nas.tuyuannet.cn:8800/rtp/239.37.0.2:5540
CCTV17,http://222.95.92.12:4000/rtp/239.49.1.7:6000$江苏电信组播源
CCTV17,http://114.252.236.205:8000/rtp/239.3.1.151:8144
CCTV17,http://221.219.79.161:4000/rtp/239.3.1.151:8144
CGTN英语,https://pi.0472.org/tv/fct.php?auth=230918
CGTN英语,http://223.166.234.9:7777/tsfile/live/1037_1.m3u8
CGTN俄语,http://news.cgtn.com/resource/live/russian/cgtn-r.m3u8
CGTN俄语,http://111.196.191.248:5555/rtp/239.3.1.220:4220
CGTN法语,http://111.196.191.248:5555/rtp/239.3.1.218:4220
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
CGTN西语,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8
CGTN阿语,https://news.cgtn.com/resource/live/arabic/cgtn-a.m3u8
CCTV兵器科技,http://60.2.190.206:4000/udp/239.253.93.47:6435,0.79
CCTV兵器科技,http://xuys.top:8888/udp/225.1.2.166:5002$天津联通 组播
CCTV兵器科技,http://60.7.56.33:4000/udp/239.253.93.47:6435,0.43
CCTV兵器科技,http://60.7.56.33:4000/udp/239.253.93.47:6435
CCTV兵器科技,http://60.2.190.206:4000/udp/239.253.93.47:6435
CCTV兵器科技,http://www.jiaocj.xyz:4000/udp/239.49.8.88:8000
CCTV兵器科技,http://60.2.190.206:4000/rtp/239.253.93.47:6435
CCTV兵器科技,http://60.7.56.33:4000/rtp/239.253.92.119:8065
CCTV第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428
CCTV第一剧场,http://60.7.56.33:4000/udp/239.253.93.138:6428
CCTV第一剧场,http://60.7.56.33:4000/udp/239.253.93.138:6428,0.43
CCTV第一剧场,http://60.7.56.33:4000/rtp/239.253.92.18:6079
CCTV第一剧场,http://60.2.190.206:4000/rtp/239.253.93.138:6428
CCTV第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428,0.79
CCTV第一剧场,http://xuys.top:8888/udp/225.1.2.175:5002$天津联通 组播
CCTV电视指南,http://xuys.top:8888/udp/225.1.2.167:5002$天津联通 组播
CCTV电视指南,http://www.jiaocj.xyz:4000/udp/239.49.8.84:8000
CCTV电视指南,http://60.7.56.33:4000/rtp/239.253.92.17:6078
CCTV风云剧场,http://xuys.top:8888/udp/225.1.2.174:5002$天津联通 组播
CCTV风云剧场,http://60.2.190.206:4000/udp/239.253.93.251:6429,0.79
CCTV风云剧场,http://60.2.190.206:4000/rtp/239.253.93.251:6429
CCTV风云剧场,http://60.7.56.33:4000/udp/239.253.93.251:6429,0.43
CCTV风云剧场,http://60.2.190.206:4000/udp/239.253.93.251:6429
CCTV风云剧场,http://www.jiaocj.xyz:4000/udp/239.49.8.89:8000
CCTV风云剧场,http://60.7.56.33:4000/udp/239.253.93.251:6429
CCTV风云剧场,http://60.7.56.33:4000/rtp/239.253.92.22:6073
CCTV风云音乐,http://60.7.56.33:4000/rtp/239.253.92.111:8060
CCTV风云音乐,http://www.jiaocj.xyz:4000/udp/239.49.8.92:8000
CCTV风云音乐,http://xuys.top:8888/udp/225.1.2.176:5002$天津联通 组播
CCTV怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430,0.79
CCTV怀旧剧场,http://60.2.190.206:4000/rtp/239.253.93.252:6430
CCTV怀旧剧场,http://xuys.top:8888/udp/225.1.2.173:5002$天津联通 组播
CCTV怀旧剧场,http://www.jiaocj.xyz:4000/udp/239.49.8.91:8000
CCTV怀旧剧场,http://60.7.56.33:4000/rtp/239.253.92.98:6120
CCTV怀旧剧场,http://60.7.56.33:4000/udp/239.253.93.252:6430,0.43
CCTV怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113,0.79
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.113:8066
CCTV世界地理,http://www.erbao1981.top:8188/udp/239.76.254.57:9000
CCTV世界地理,http://ha.xushining.com:50000/udp/225.1.2.171:5002
CCTV世界地理,http://xuys.top:8888/udp/225.1.2.171:5002$天津联通 组播
CCTV世界地理,http://60.7.56.33:4000/udp/239.253.92.113:8066
CCTV世界地理,http://60.2.190.206:4000/rtp/239.253.92.131:6113
CCTV世界地理,http://60.7.56.33:4000/rtp/239.253.92.113:8066
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113
CCTV世界地理,http://60.7.56.33:4000/udp/239.253.92.131:6113
CCTV世界地理,http://60.7.56.33:4000/udp/239.253.92.131:6113,0.43
CCTV高尔夫网球,http://xuys.top:8888/udp/225.1.2.169:5002
CCTV高尔夫网球,http://60.7.56.33:4000/rtp/239.253.92.117:8062
CCTV高尔夫网球,http://xuys.top:8888/udp/225.1.2.169:5002$天津联通 组播
CCTV央视台球,http://xuys.top:8888/udp/225.1.2.170:5002$天津联通 组播
CCTV央视台球,http://xuys.top:8888/udp/225.1.2.170:5002
CCTV央视台球,http://www.erbao1981.top:8188/udp/239.76.254.58:9000
CCTV央视台球,http://www.jiaocj.xyz:4000/udp/239.49.8.32:8000
CCTV文化精品,http://xuys.top:8888/udp/225.1.1.27:5002
CCTV文化精品,http://60.7.56.33:4000/rtp/239.253.92.25:6104
🛰️卫视频道🛰️,#genre#
湖南卫视,http://27.11.53.118:8006/udp/225.0.4.75:7980
湖南卫视,http://223.240.173.18:4022/rtp/238.1.78.160:7152
湖南卫视,http://58.32.41.129:8888/udp/239.45.3.228:5140
湖南卫视,http://116.179.148.109:6001/rtp/226.0.2.143:9056
浙江卫视,http://39.88.44.216:3333/udp/239.253.254.84:8000
浙江卫视,http://116.179.148.109:6001/rtp/226.0.2.144:9064
浙江卫视,http://58.32.41.129:8888/udp/239.45.3.178:5140
浙江卫视,http://106.42.108.200:2000/rtp/239.16.20.71:10710
东方卫视,http://27.11.53.118:8006/udp/225.0.4.80:7980
东方卫视,http://116.179.148.109:6001/rtp/226.0.2.175:9312
东方卫视,http://171.104.106.24:50112/udp/239.81.0.111:4056
东方卫视,http://58.32.41.129:8888/udp/239.45.3.146:5140
江苏卫视,http://116.179.148.109:6001/rtp/226.0.2.176:9320
江苏卫视,http://139.170.104.158:8000/udp/239.120.1.125:8808
江苏卫视,http://58.32.41.129:8888/udp/239.45.3.177:5140
江苏卫视,http://223.240.173.18:4022/rtp/238.1.78.165:7192
北京卫视,http://116.179.148.109:6001/rtp/226.0.2.177:9328
北京卫视,http://58.32.41.129:8888/udp/239.45.3.229:5140
北京卫视,http://27.11.53.118:8006/udp/225.0.4.78:7980
北京卫视,http://223.240.173.18:4022/rtp/238.1.78.162:7168
北京卫视,http://27.11.52.208:8007/udp/225.0.4.78:7980
广东卫视,http://116.179.148.109:6001/rtp/226.0.2.146:9080
广东卫视,http://58.32.41.129:8888/udp/239.45.3.230:5140
广东卫视,http://171.104.106.24:50112/udp/239.81.0.104:4056
广东卫视,http://58.63.66.72:8888/udp/239.77.1.19:5146
深圳卫视,http://39.88.44.216:3333/udp/239.253.254.91:8000
深圳卫视,http://106.42.108.200:2000/rtp/239.16.20.77:10770
深圳卫视,http://171.104.106.24:50112/udp/239.81.0.103:4056
深圳卫视,http://116.179.148.109:6001/rtp/226.0.2.147:9088
深圳卫视,http://58.32.41.129:8888/udp/239.45.3.231:5140
四川卫视,http://39.88.44.216:3333/udp/239.253.254.180:8000
四川卫视,http://116.179.148.109:6001/rtp/226.0.2.179:9344
四川卫视,http://106.42.108.200:2000/rtp/239.16.20.86:10860
四川卫视,http://171.104.106.24:50112/udp/239.81.0.130:4056
四川卫视,http://58.32.41.129:8888/udp/239.45.1.83:5140
天津卫视,http://106.42.108.200:2000/rtp/239.16.20.96:10960
天津卫视,http://223.240.173.18:4022/rtp/238.1.78.20:6088
天津卫视,http://116.117.105.100:4022/udp/239.125.2.81:4120
天津卫视,http://58.32.41.129:8888/udp/239.45.1.124:5140
天津卫视,http://116.179.148.109:6001/rtp/226.0.2.148:9096
安徽卫视,http://27.11.53.118:8006/udp/225.0.4.133:7980
安徽卫视,http://116.179.148.109:6001/rtp/226.0.2.145:9072
安徽卫视,http://39.88.44.216:3333/udp/239.253.254.87:8000
安徽卫视,http://171.104.106.24:50112/udp/239.81.0.211:4056
安徽卫视,http://58.32.41.129:8888/udp/239.45.1.120:5140
山东卫视,http://61.134.200.65:8082/rtp/226.0.2.149:9104
山东卫视,http://27.11.53.118:8006/udp/225.0.4.199:7980
山东卫视,http://58.32.41.129:8888/udp/239.45.3.238:5140
山东卫视,http://116.179.148.109:6001/rtp/226.0.2.149:9104
山东卫视,http://27.11.52.208:8007/udp/225.0.4.199:7980
广西卫视,http://119.98.133.99:4022/rtp/239.69.1.191:10788
广西卫视,http://125.37.56.52:18888/udp/225.1.2.81:5002
广西卫视,http://139.170.104.158:8000/udp/239.120.1.155:8988
广西卫视,http://58.32.41.129:8888/udp/239.45.0.5:5140
广西卫视,http://39.88.44.216:3333/udp/239.253.254.197:8000
江西卫视,http://223.240.173.18:4022/rtp/238.1.78.26:6136
江西卫视,http://116.179.148.109:6001/rtp/226.0.2.54:8344
江西卫视,http://171.104.106.24:50112/udp/239.81.0.204:4056
江西卫视,http://106.42.108.200:2000/rtp/239.16.20.89:10890
江西卫视,http://58.32.41.129:8888/udp/239.45.1.122:5140
河北卫视,http://116.179.148.109:6001/rtp/226.0.2.178:9336
河北卫视,http://171.104.106.24:50112/udp/239.81.0.94:4056
河北卫视,http://58.32.41.129:8888/udp/239.45.1.44:5140
河北卫视,http://223.240.173.18:4022/rtp/238.1.78.245:7832
河南卫视,http://116.179.148.109:6001/rtp/226.0.2.52:8328
河南卫视,http://125.37.56.52:18888/udp/225.1.2.61:5002
河南卫视,http://106.42.108.200:2000/rtp/239.16.20.21:10210
河南卫视,http://223.240.173.18:4022/rtp/238.1.79.65:4632
河南卫视,http://58.32.41.129:8888/udp/239.45.0.3:5140
海南卫视,http://39.88.44.216:3333/udp/239.253.254.179:8000
海南卫视,http://125.37.56.52:18888/udp/225.1.2.82:5002
海南卫视,http://223.240.173.18:4022/rtp/238.1.79.49:4504
海南卫视,http://58.32.41.129:8888/udp/239.45.1.81:5140
